competitor_id,market_share,product_category,customer_rating,sales_volume,product_range,price_range,location,ad_spend,social_media_engagement
9,0.32675093855196446,Electronics,1.8451434126895072,22051,110,86.2093976361843,US,8632.984234001133,1597.7520042329895
8,0.6260114067951249,Electronics,2.240873848886753,34724,117,217.34822978749045,EU,9396.524950252828,3251.4102031316334
7,0.674235825458415,Clothing,2.734533414713668,9646,97,184.92970310953984,US,7089.483022173342,4194.304393624
4,0.6285752787075153,Food,2.9672986405387114,12775,117,11.55590197458032,EU,9630.12042193871,1171.3856551979418
4,0.45224356108369546,Electronics,1.778764275223919,44953,56,328.846753086497,US,3705.8229714013924,4931.475160394587
6,0.5740542865411181,Electronics,3.2301213320892197,27699,160,389.0302913010757,Asia,5780.22211737796,4615.610507906286
2,0.9333715762412172,Food,4.917753782831677,17902,154,403.5409743845753,US,6784.8606336865005,4197.481101756358
8,0.6328887259666005,Clothing,3.274364192724498,7896,139,332.618643340908,US,6849.809296464237,860.0182777350391
3,0.48187190407447655,Food,4.2784070762870225,17506,171,256.6285540465351,Asia,9994.936619568118,1495.707343531794
3,0.17524008260965052,Food,1.0380402949616867,3312,106,184.94919528902778,US,1146.8620801129368,572.8761636879681
7,0.9489860536159195,Clothing,3.828173244655814,11514,55,207.3537946246849,Asia,8355.014544044308,3950.074468698004
5,0.1299038157786866,Food,1.1656089592930199,13986,179,440.48160495177626,Asia,1182.4284030680394,3553.1113807333945
4,0.47586664722230565,Food,2.505739450525878,47992,99,489.19684437521147,EU,7964.103182699597,50.02902422206246
2,0.5497545733515022,Electronics,3.1485107544668494,23449,86,492.0347071344677,Asia,7631.086619922752,3300.9210671044643
9,0.20402812884809307,Food,3.4419120041835534,45963,185,355.7448270013752,Asia,6009.04285644093,321.35437284852907
9,0.20402812884809307,Food,3.4419120041835534,45963,185,355.7448270013752,Asia,6009.04285644093,321.35437284852907
9,0.20402812884809307,Food,3.4419120041835534,45963,185,355.7448270013752,Asia,6009.04285644093,321.35437284852907
9,0.20402812884809307,Food,3.4419120041835534,45963,185,355.7448270013752,Asia,6009.04285644093,321.35437284852907
9,0.20402812884809307,Food,3.4419120041835534,45963,185,355.7448270013752,Asia,6009.04285644093,321.35437284852907
9,0.20402812884809307,Food,3.4419120041835534,45963,185,355.7448270013752,Asia,6009.04285644093,321.35437284852907
